Date Time (ET), Port of Albany D.O. (ppm),Norrie Point D.O. (ppm),Piermont D.O. (ppm), Port of Albany Turbidity in NTU,Norrie Point Turbidity in NTU,Piermont Turbidity in NTU
2011-09-02 00:15:00,9.22,7.23,,115.6,272.1,
2011-09-02 00:30:00,9.24,6.72,,124.2,254.9,
2011-09-02 00:45:00,9.22,6.9,,135.4,269.4,
2011-09-02 01:00:00,9.2,7.06,,125.7,276.9,
2011-09-02 01:15:00,9.2,7.05,,137.5,284.4,
2011-09-02 01:30:00,9.19,7.07,,136.9,290.2,
2011-09-02 01:45:00,9.17,7.03,,139.3,280.4,
2011-09-02 02:00:00,9.17,7.32,,131.1,288.0,
2011-09-02 02:15:00,9.16,7.13,,135.6,294.1,
2011-09-02 02:30:00,9.17,7.24,,142.1,293.2,
2011-09-02 02:45:00,9.17,7.33,,143.3,291.8,
2011-09-02 03:00:00,9.17,7.19,,139.1,302.4,
2011-09-02 03:15:00,9.19,7.27,,141.7,286.7,
2011-09-02 03:30:00,9.19,7.21,,151.0,289.0,
2011-09-02 03:45:00,9.24,7.17,,133.9,277.1,
2011-09-02 04:00:00,9.24,7.17,,130.6,287.7,
2011-09-02 04:15:00,9.18,7.14,,133.5,281.9,
2011-09-02 04:30:00,9.23,7.13,,123.2,257.2,
2011-09-02 04:45:00,9.2,6.88,,125.5,230.9,
2011-09-02 05:00:00,9.13,6.3,,115.9,208.0,
2011-09-02 05:15:00,9.1,6.91,,145.3,256.5,
2011-09-02 05:30:00,9.03,7.06,,114.6,256.8,
2011-09-02 05:45:00,9.12,7.11,,144.6,260.2,
2011-09-02 06:00:00,9.09,7.07,,133.5,252.8,
2011-09-02 06:15:00,9.14,7.16,,128.0,268.1,
2011-09-02 06:30:00,9.16,7.07,,127.7,245.7,
2011-09-02 06:45:00,9.11,7.14,,117.9,260.5,
2011-09-02 07:00:00,9.17,7.07,,120.0,257.0,
2011-09-02 07:15:00,9.2,7.09,,108.2,253.2,
2011-09-02 07:30:00,9.23,7.16,,125.8,269.8,
2011-09-02 07:45:00,9.17,7.06,,112.2,255.2,
2011-09-02 08:00:00,9.18,7.12,,115.0,266.6,
2011-09-02 08:15:00,9.18,7.12,,118.0,264.9,
2011-09-02 08:30:00,9.21,7.16,,128.9,281.0,
2011-09-02 08:45:00,9.19,7.07,,135.5,256.0,
2011-09-02 09:00:00,9.2,7.12,,127.0,291.1,
2011-09-02 09:15:00,9.18,7.07,,126.6,261.6,
2011-09-02 09:30:00,9.23,7.09,,117.5,263.1,
2011-09-02 09:45:00,9.14,6.87,,110.5,254.0,
2011-09-02 10:00:00,9.21,6.9,,118.5,239.0,
2011-09-02 10:15:00,9.16,7.08,,106.3,334.7,
2011-09-02 10:30:00,9.2,6.96,,111.2,253.9,
2011-09-02 10:45:00,9.18,7.07,,106.5,242.4,
2011-09-02 11:00:00,9.16,6.97,,112.3,230.8,
2011-09-02 11:15:00,9.16,6.96,,108.6,230.2,
2011-09-02 11:30:00,9.13,7.04,,99.9,231.3,
2011-09-02 11:45:00,9.08,7.06,,91.1,251.7,
2011-09-02 12:00:00,9.12,7.07,,92.5,232.4,
2011-09-02 12:15:00,9.09,6.33,,110.0,201.9,
2011-09-02 12:30:00,9.1,6.93,,101.4,213.9,
2011-09-02 12:45:00,9.05,6.88,,88.3,229.3,
2011-09-02 13:00:00,9.08,7.07,,99.6,233.7,
2011-09-02 13:15:00,9.07,6.96,,96.2,249.8,
2011-09-02 13:30:00,9.04,7.08,,101.9,255.5,
2011-09-02 13:45:00,9.05,7.08,,96.3,250.0,
2011-09-02 14:00:00,9.0,7.17,,87.8,255.3,
2011-09-02 14:15:00,8.97,7.17,,84.1,256.2,
2011-09-02 14:30:00,9.05,7.16,,96.2,257.0,
2011-09-02 14:45:00,9.07,7.13,,104.4,247.1,
2011-09-02 15:00:00,9.05,7.1,,90.2,249.9,
2011-09-02 15:15:00,9.08,7.12,,98.5,240.7,
2011-09-02 15:30:00,9.03,7.14,,90.7,229.9,
2011-09-02 15:45:00,9.06,7.15,,84.5,224.9,
2011-09-02 16:00:00,9.05,7.06,,84.7,220.0,
2011-09-02 16:15:00,9.05,7.14,,82.4,216.1,
2011-09-02 16:30:00,9.04,7.07,,83.2,205.8,
2011-09-02 16:45:00,9.03,7.06,,80.4,204.7,
2011-09-02 17:00:00,9.05,7.04,,80.8,194.1,
2011-09-02 17:15:00,9.0,6.98,,75.1,211.9,
2011-09-02 17:30:00,9.08,6.9,,91.1,180.2,
2011-09-02 17:45:00,9.02,6.91,,91.5,179.7,
2011-09-02 18:00:00,9.02,7.08,,96.7,195.6,
2011-09-02 18:15:00,9.11,6.98,,85.2,197.9,
2011-09-02 18:30:00,9.01,7.05,,84.8,190.6,
2011-09-02 18:45:00,9.11,7.05,,90.1,192.5,
2011-09-02 19:00:00,9.06,7.1,,87.7,200.3,
2011-09-02 19:15:00,9.07,7.15,,86.4,204.1,
2011-09-02 19:30:00,8.94,7.07,,75.1,203.4,
2011-09-02 19:45:00,9.05,7.02,,89.3,207.3,
2011-09-02 20:00:00,9.05,7.04,,69.5,206.9,
2011-09-02 20:15:00,8.98,7.06,,82.7,217.5,
2011-09-02 20:30:00,9.04,7.04,,88.1,231.4,
2011-09-02 20:45:00,9.04,7.06,,78.3,234.3,
2011-09-02 21:00:00,9.1,7.0,,92.9,222.4,
2011-09-02 21:15:00,9.11,6.9,,86.8,216.9,
2011-09-02 21:30:00,9.06,7.05,,84.3,216.2,
2011-09-02 21:45:00,9.09,7.01,,84.8,218.5,
2011-09-02 22:00:00,9.1,7.03,,73.0,218.3,
2011-09-02 22:15:00,9.07,6.94,,79.8,222.4,
2011-09-02 22:30:00,9.13,6.96,,88.8,218.0,
2011-09-02 22:45:00,9.06,6.91,,90.4,208.2,
2011-09-02 23:00:00,9.09,6.85,,81.8,192.6,
2011-09-02 23:15:00,9.09,6.77,,83.1,190.8,
2011-09-02 23:30:00,9.08,6.38,,84.5,143.9,
2011-09-02 23:45:00,9.08,6.39,,90.1,176.9,
2011-09-03 00:00:00,9.01,6.87,,86.6,195.7,
2011-09-03 00:15:00,9.11,6.79,,83.8,228.6,
2011-09-03 00:30:00,9.02,6.75,,82.4,196.7,
2011-09-03 00:45:00,8.99,6.74,,79.0,201.5,
2011-09-03 01:00:00,9.04,7.01,,74.2,194.2,
2011-09-03 01:15:00,9.05,6.99,,74.1,199.3,
2011-09-03 01:30:00,9.02,6.87,,78.9,187.6,
2011-09-03 01:45:00,8.99,6.86,,69.3,176.7,
2011-09-03 02:00:00,9.0,6.82,,77.9,174.5,
2011-09-03 02:15:00,8.96,7.18,,70.4,230.2,
2011-09-03 02:30:00,8.96,7.02,,62.7,245.1,
2011-09-03 02:45:00,8.97,6.91,,65.2,251.2,
2011-09-03 03:00:00,8.97,7.09,,68.4,262.8,
2011-09-03 03:15:00,8.94,7.07,,64.1,256.1,
2011-09-03 03:30:00,8.95,7.25,,73.5,252.4,
2011-09-03 03:45:00,8.87,7.23,,62.0,250.7,
2011-09-03 04:00:00,8.96,7.18,,76.6,255.0,
2011-09-03 04:15:00,8.94,7.16,,69.6,258.3,
2011-09-03 04:30:00,8.99,7.1,,76.9,257.3,
2011-09-03 04:45:00,8.97,7.09,,81.1,254.4,
2011-09-03 05:00:00,8.94,7.04,,65.1,244.2,
2011-09-03 05:15:00,9.01,7.1,,64.2,260.1,
2011-09-03 05:30:00,9.01,7.03,,63.2,239.3,
2011-09-03 05:45:00,8.97,6.96,,62.8,236.1,
2011-09-03 06:00:00,9.03,6.68,,59.5,207.5,
2011-09-03 06:15:00,8.88,6.27,,67.9,202.5,
2011-09-03 06:30:00,8.94,6.97,,70.2,243.4,
2011-09-03 06:45:00,8.95,7.06,,65.4,247.0,
2011-09-03 07:00:00,9.0,7.02,,64.5,256.0,
2011-09-03 07:15:00,8.95,6.97,,67.1,238.3,
2011-09-03 07:30:00,8.91,6.98,,60.7,243.1,
2011-09-03 07:45:00,8.91,6.99,,65.7,238.6,
2011-09-03 08:00:00,8.86,6.97,,60.1,223.1,
2011-09-03 08:15:00,8.89,7.04,,61.7,239.0,
2011-09-03 08:30:00,8.9,7.07,,63.2,247.0,
2011-09-03 08:45:00,8.96,7.07,,65.9,247.2,
2011-09-03 09:00:00,8.91,7.03,,61.5,245.6,
2011-09-03 09:15:00,9.01,7.03,,71.4,238.7,
2011-09-03 09:30:00,8.99,7.05,,69.4,235.0,
2011-09-03 09:45:00,8.94,7.03,,71.8,234.3,
2011-09-03 10:00:00,8.95,7.01,,66.0,228.2,
2011-09-03 10:15:00,8.97,7.07,,79.0,237.0,
2011-09-03 10:30:00,8.96,7.05,,82.4,236.0,
2011-09-03 10:45:00,8.92,7.05,,79.6,239.9,
2011-09-03 11:00:00,8.9,7.0,,79.7,210.0,
2011-09-03 11:15:00,8.97,7.0,,81.8,232.6,
2011-09-03 11:30:00,8.95,6.94,,71.1,226.6,
2011-09-03 11:45:00,8.96,6.9,,78.5,207.9,
2011-09-03 12:00:00,8.94,6.82,,66.5,196.9,
2011-09-03 12:15:00,8.95,6.96,,73.5,226.6,
2011-09-03 12:30:00,8.88,6.96,,63.5,214.0,
2011-09-03 12:45:00,8.93,6.89,,75.0,213.9,
2011-09-03 13:00:00,8.94,7.02,,69.3,211.7,
2011-09-03 13:15:00,8.9,7.17,,61.8,210.3,
2011-09-03 13:30:00,8.83,6.95,,70.4,205.9,
2011-09-03 13:45:00,8.86,7.07,,72.5,211.8,
2011-09-03 14:00:00,8.79,6.96,,57.9,214.4,
2011-09-03 14:15:00,8.79,6.83,,66.1,210.5,
2011-09-03 14:30:00,8.92,6.91,,75.3,213.6,
2011-09-03 14:45:00,8.93,6.77,,85.6,208.3,
2011-09-03 15:00:00,8.9,6.95,,74.6,211.6,
2011-09-03 15:15:00,8.89,6.93,,79.0,216.4,
2011-09-03 15:30:00,8.84,7.09,,65.7,225.8,
2011-09-03 15:45:00,8.8,7.05,,81.8,219.9,
2011-09-03 16:00:00,8.89,7.05,,76.6,221.1,
2011-09-03 16:15:00,8.95,7.07,,65.0,221.3,
2011-09-03 16:30:00,8.92,7.06,,79.8,219.3,
2011-09-03 16:45:00,8.91,6.99,,65.4,225.7,
2011-09-03 17:00:00,8.96,6.97,,66.0,216.1,
2011-09-03 17:15:00,8.96,7.07,,63.9,235.0,
2011-09-03 17:30:00,8.93,7.06,,63.4,230.3,
2011-09-03 17:45:00,9.02,6.98,,76.4,219.0,
2011-09-03 18:00:00,9.02,6.98,,67.0,219.2,
2011-09-03 18:15:00,8.99,6.81,,61.4,182.6,
2011-09-03 18:30:00,8.89,6.53,,70.2,191.8,
2011-09-03 18:45:00,8.95,6.95,,71.2,195.1,
2011-09-03 19:00:00,8.98,6.99,,55.6,221.9,
2011-09-03 19:15:00,8.98,7.04,,66.0,215.5,
2011-09-03 19:30:00,8.98,7.03,,65.0,208.8,
2011-09-03 19:45:00,9.01,7.06,,60.8,214.6,
2011-09-03 20:00:00,8.83,7.01,,56.1,208.6,
2011-09-03 20:15:00,8.9,7.06,,62.3,212.4,
2011-09-03 20:30:00,8.87,7.04,,61.4,213.5,
2011-09-03 20:45:00,8.9,7.03,,55.7,208.6,
2011-09-03 21:00:00,8.94,7.03,,61.6,218.0,
2011-09-03 21:15:00,8.94,6.99,,61.8,226.4,
2011-09-03 21:30:00,8.89,6.98,,60.0,232.6,
2011-09-03 21:45:00,8.95,6.9,,63.4,206.9,
2011-09-03 22:00:00,8.98,6.97,,63.1,218.5,
2011-09-03 22:15:00,8.91,6.96,,56.9,221.6,
2011-09-03 22:30:00,8.94,6.93,,61.3,219.6,
2011-09-03 22:45:00,8.88,6.96,,67.1,221.2,
2011-09-03 23:00:00,8.96,6.97,,68.9,225.7,
2011-09-03 23:15:00,8.94,6.95,,66.4,222.5,
2011-09-03 23:30:00,8.9,6.93,,65.8,215.1,
2011-09-03 23:45:00,8.98,6.83,,69.7,198.0,
2011-09-04 00:00:00,8.96,6.71,,62.3,194.5,
2011-09-04 00:15:00,8.93,6.73,,70.6,191.4,
2011-09-04 00:30:00,8.99,6.66,,73.1,197.0,
2011-09-04 00:45:00,8.93,6.75,,61.9,174.1,
2011-09-04 01:00:00,8.99,6.6,,72.5,181.3,
2011-09-04 01:15:00,8.96,6.73,,67.0,182.9,
2011-09-04 01:30:00,8.96,6.57,,60.4,159.5,
2011-09-04 01:45:00,8.92,6.87,,68.1,201.0,
2011-09-04 02:00:00,8.94,6.55,,66.3,180.7,
2011-09-04 02:15:00,8.95,6.87,,64.0,179.8,
2011-09-04 02:30:00,8.91,6.33,,71.4,180.1,
2011-09-04 02:45:00,8.93,6.45,,74.4,174.3,
2011-09-04 03:00:00,8.91,6.92,,82.1,180.3,
2011-09-04 03:15:00,8.88,6.6,,70.0,177.6,
2011-09-04 03:30:00,8.87,6.9,,75.7,183.5,
2011-09-04 03:45:00,8.88,6.8,,82.2,191.2,
2011-09-04 04:00:00,8.85,6.88,,89.3,188.5,
2011-09-04 04:15:00,8.82,6.83,,75.7,178.9,
2011-09-04 04:30:00,8.88,6.93,,91.5,183.1,
2011-09-04 04:45:00,8.83,7.05,,79.8,184.6,
2011-09-04 05:00:00,8.87,6.95,,91.1,184.9,
2011-09-04 05:15:00,8.88,6.96,,83.3,181.8,
2011-09-04 05:30:00,8.88,6.94,,88.2,189.6,
2011-09-04 05:45:00,8.89,7.0,,92.4,186.4,
2011-09-04 06:00:00,8.83,6.87,,73.6,189.6,
2011-09-04 06:15:00,8.92,6.93,,76.2,190.1,
2011-09-04 06:30:00,8.95,6.91,,73.6,186.5,
2011-09-04 06:45:00,8.92,6.61,,74.6,153.9,
2011-09-04 07:00:00,8.93,6.01,,70.6,132.0,
2011-09-04 07:15:00,8.88,6.49,,72.3,153.3,
2011-09-04 07:30:00,8.83,6.81,,81.7,177.2,
2011-09-04 07:45:00,8.81,6.85,,71.0,171.2,
2011-09-04 08:00:00,8.78,6.93,,83.1,166.7,
2011-09-04 08:15:00,8.83,6.89,,74.1,171.9,
2011-09-04 08:30:00,8.82,6.87,,83.7,186.4,
2011-09-04 08:45:00,8.78,6.89,,78.1,191.9,
2011-09-04 09:00:00,8.87,6.87,,86.3,185.9,
2011-09-04 09:15:00,8.84,6.81,,79.7,178.4,
2011-09-04 09:30:00,8.84,6.9,,74.9,183.4,
2011-09-04 09:45:00,8.86,6.85,,74.3,169.8,
2011-09-04 10:00:00,8.83,6.83,,72.5,177.7,
2011-09-04 10:15:00,8.88,6.89,,71.3,163.8,
2011-09-04 10:30:00,8.85,7.01,,87.0,178.8,
2011-09-04 10:45:00,8.89,6.98,,82.9,189.4,
2011-09-04 11:00:00,8.87,6.93,,79.0,192.1,
2011-09-04 11:15:00,8.86,6.91,,90.5,183.9,
2011-09-04 11:30:00,8.84,6.94,,75.8,197.8,
2011-09-04 11:45:00,8.84,6.89,,73.1,183.2,
2011-09-04 12:00:00,8.85,6.88,,81.9,172.3,
2011-09-04 12:15:00,8.82,6.92,,80.0,174.5,
2011-09-04 12:30:00,8.78,6.94,,73.2,180.5,
2011-09-04 12:45:00,8.81,7.0,,74.9,167.4,
2011-09-04 13:00:00,8.86,6.88,,91.0,171.0,
2011-09-04 13:15:00,8.86,6.85,,77.5,169.9,
2011-09-04 13:30:00,8.79,6.86,,71.8,171.6,
2011-09-04 13:45:00,8.85,6.87,,87.1,177.0,
2011-09-04 14:00:00,8.83,6.89,,81.8,171.9,
2011-09-04 14:15:00,8.79,6.25,,82.2,175.6,
2011-09-04 14:30:00,8.77,6.77,,78.1,180.4,
2011-09-04 14:45:00,8.83,6.46,,84.1,185.9,
2011-09-04 15:00:00,8.82,6.65,,87.5,179.7,
2011-09-04 15:15:00,8.78,6.7,,87.0,191.1,
2011-09-04 15:30:00,8.76,6.81,,85.6,193.3,
2011-09-04 15:45:00,8.72,6.95,,85.9,187.8,
2011-09-04 16:00:00,8.71,6.94,,73.7,197.3,
2011-09-04 16:15:00,8.68,6.79,,74.6,218.3,
2011-09-04 16:30:00,8.72,6.89,,71.1,200.6,
2011-09-04 16:45:00,8.68,6.91,,73.7,205.5,
2011-09-04 17:00:00,8.73,6.92,,74.3,208.6,
2011-09-04 17:15:00,8.77,6.91,,79.6,213.8,
2011-09-04 17:30:00,8.73,6.85,,71.9,206.2,
2011-09-04 17:45:00,8.74,6.87,,72.0,200.3,
2011-09-04 18:00:00,8.74,6.81,,76.3,204.7,
2011-09-04 18:15:00,8.72,6.95,,71.2,201.9,
2011-09-04 18:30:00,8.73,6.92,,73.1,203.4,
2011-09-04 18:45:00,8.7,6.86,,71.7,191.0,
2011-09-04 19:00:00,8.69,6.8,,69.0,185.9,
2011-09-04 19:15:00,8.64,6.71,,77.8,166.7,
2011-09-04 19:30:00,8.59,6.61,,81.3,174.2,
2011-09-04 19:45:00,8.59,6.82,,81.8,157.7,
2011-09-04 20:00:00,8.57,6.85,,70.9,176.6,
2011-09-04 20:15:00,8.6,6.94,,67.6,169.3,
2011-09-04 20:30:00,8.69,6.93,,82.9,175.4,
2011-09-04 20:45:00,8.62,6.94,,56.8,180.0,
2011-09-04 21:00:00,8.63,6.88,,75.0,174.1,
2011-09-04 21:15:00,8.61,6.96,,75.7,183.8,
2011-09-04 21:30:00,8.6,6.87,,65.6,188.2,
2011-09-04 21:45:00,8.59,6.9,,81.9,191.2,
2011-09-04 22:00:00,8.59,6.91,,74.7,200.8,
2011-09-04 22:15:00,8.7,6.89,,66.7,197.5,
2011-09-04 22:30:00,8.68,6.87,,75.3,203.9,
2011-09-04 22:45:00,8.71,6.8,,81.3,203.5,
2011-09-04 23:00:00,8.71,6.84,,74.8,197.6,
2011-09-04 23:15:00,8.68,6.82,,78.7,201.6,
2011-09-04 23:30:00,8.71,6.83,,81.2,202.4,
2011-09-04 23:45:00,8.71,6.81,,68.0,186.2,
2011-09-05 00:00:00,8.69,6.82,,73.6,192.7,
2011-09-05 00:15:00,8.64,6.79,,61.9,199.6,
2011-09-05 00:30:00,8.6,6.77,,66.7,195.3,
2011-09-05 00:45:00,8.73,6.72,,73.1,199.0,
2011-09-05 01:00:00,8.71,6.53,,77.8,168.6,
2011-09-05 01:15:00,8.67,6.45,,68.1,189.5,
2011-09-05 01:30:00,8.74,6.42,,65.2,201.7,
2011-09-05 01:45:00,8.73,6.58,,64.7,200.9,
2011-09-05 02:00:00,8.69,6.66,,63.0,206.4,
2011-09-05 02:15:00,8.75,6.56,,63.2,200.0,
2011-09-05 02:30:00,8.7,6.81,,70.5,195.8,
2011-09-05 02:45:00,8.74,6.73,,72.6,175.7,
2011-09-05 03:00:00,8.75,6.75,,71.3,169.6,
2011-09-05 03:15:00,8.62,6.75,,66.6,161.3,
2011-09-05 03:30:00,8.64,6.91,,60.3,172.3,
2011-09-05 03:45:00,8.65,6.47,,61.7,173.4,
2011-09-05 04:00:00,8.61,6.69,,61.0,167.6,
2011-09-05 04:15:00,8.62,6.84,,61.5,175.4,
2011-09-05 04:30:00,8.62,6.89,,58.9,164.1,
2011-09-05 04:45:00,8.57,6.81,,58.2,167.9,
2011-09-05 05:00:00,8.59,6.82,,67.6,168.6,
2011-09-05 05:15:00,8.52,6.8,,59.2,160.6,
2011-09-05 05:30:00,8.57,6.79,,64.5,165.7,
2011-09-05 05:45:00,8.61,6.91,,60.5,166.9,
2011-09-05 06:00:00,8.6,6.93,,65.0,170.8,
2011-09-05 06:15:00,8.65,6.92,,66.8,168.8,
2011-09-05 06:30:00,8.6,6.92,,57.1,171.2,
2011-09-05 06:45:00,8.6,6.87,,58.2,169.1,
2011-09-05 07:00:00,8.58,6.81,,57.7,165.8,
2011-09-05 07:15:00,8.51,6.87,,55.0,162.6,
2011-09-05 07:30:00,8.63,6.82,,57.1,162.2,
2011-09-05 07:45:00,8.67,6.78,,56.9,140.2,
2011-09-05 08:00:00,8.69,6.74,,56.0,163.2,
2011-09-05 08:15:00,8.64,6.32,,53.9,119.3,
2011-09-05 08:30:00,8.66,5.91,,54.3,117.9,
2011-09-05 08:45:00,8.71,6.65,,64.8,144.5,
2011-09-05 09:00:00,8.7,6.7,,58.4,138.8,
2011-09-05 09:15:00,8.71,6.75,,56.2,143.3,
2011-09-05 09:30:00,8.71,6.77,,66.1,136.5,
2011-09-05 09:45:00,8.77,6.8,,57.5,156.4,
2011-09-05 10:00:00,8.7,6.75,,63.8,147.8,
2011-09-05 10:15:00,8.63,6.79,,58.0,155.0,
2011-09-05 10:30:00,8.69,6.82,,56.4,161.5,
2011-09-05 10:45:00,8.73,6.77,,61.8,157.1,
2011-09-05 11:00:00,8.71,6.74,,63.1,161.0,
2011-09-05 11:15:00,8.7,6.72,,60.3,150.3,
2011-09-05 11:30:00,8.68,6.74,,60.0,154.4,
2011-09-05 11:45:00,8.65,6.78,,63.7,170.5,
2011-09-05 12:00:00,8.63,6.82,,61.6,151.5,
2011-09-05 12:15:00,8.69,6.8,,65.3,153.3,
2011-09-05 12:30:00,8.7,6.75,,63.5,166.5,
2011-09-05 12:45:00,8.58,6.79,,62.0,161.3,
2011-09-05 13:00:00,8.68,6.82,,60.9,152.6,
2011-09-05 13:15:00,8.65,6.78,,53.6,144.6,
2011-09-05 13:30:00,8.65,6.69,,59.3,149.9,
2011-09-05 13:45:00,8.59,6.75,,53.3,124.6,
2011-09-05 14:00:00,8.67,6.67,,53.1,135.7,
2011-09-05 14:15:00,8.58,6.61,,56.3,142.0,
2011-09-05 14:30:00,8.65,6.5,,52.3,148.9,
2011-09-05 14:45:00,8.63,6.67,,58.4,138.6,
2011-09-05 15:00:00,8.55,6.71,,52.9,142.5,
2011-09-05 15:15:00,8.56,6.63,,48.3,133.7,
2011-09-05 15:30:00,8.61,6.78,,58.5,139.4,
2011-09-05 15:45:00,8.6,6.73,,61.0,148.3,
2011-09-05 16:00:00,8.64,6.62,,60.2,147.7,
2011-09-05 16:15:00,8.6,6.64,,67.4,151.5,
2011-09-05 16:30:00,8.63,6.7,,66.4,147.1,
2011-09-05 16:45:00,8.6,6.64,,51.2,158.0,
2011-09-05 17:00:00,8.66,6.83,,66.4,153.1,
2011-09-05 17:15:00,8.67,6.89,,66.5,149.7,
2011-09-05 17:30:00,8.6,6.8,,55.3,157.8,
2011-09-05 17:45:00,8.64,6.89,,58.1,155.9,
2011-09-05 18:00:00,8.73,6.84,,65.5,154.3,
2011-09-05 18:15:00,8.7,6.9,,58.8,153.8,
2011-09-05 18:30:00,8.75,6.82,,62.9,163.4,
2011-09-05 18:45:00,8.75,6.88,,60.1,158.4,
2011-09-05 19:00:00,8.77,6.82,,68.7,158.6,
2011-09-05 19:15:00,8.84,6.84,,59.7,143.9,
2011-09-05 19:30:00,8.87,6.79,,53.0,147.3,
2011-09-05 19:45:00,8.85,6.68,,53.2,139.3,
2011-09-05 20:00:00,8.79,6.79,,51.8,148.8,
2011-09-05 20:15:00,8.72,6.76,,59.2,142.0,
2011-09-05 20:30:00,8.88,6.55,,45.1,146.1,
2011-09-05 20:45:00,8.82,6.65,,54.9,150.8,
2011-09-05 21:00:00,8.79,6.78,,45.4,147.6,
2011-09-05 21:15:00,8.79,6.83,,50.2,134.8,
2011-09-05 21:30:00,8.79,6.8,,45.6,148.8,
2011-09-05 21:45:00,8.81,6.78,,50.3,143.8,
2011-09-05 22:00:00,8.8,6.76,,52.7,138.0,
2011-09-05 22:15:00,8.76,6.8,,47.3,143.0,
2011-09-05 22:30:00,8.77,6.81,,58.5,141.4,
2011-09-05 22:45:00,8.73,6.84,,47.2,144.1,
2011-09-05 23:00:00,8.76,6.78,,56.7,139.7,
2011-09-05 23:15:00,8.66,6.83,,47.0,141.2,
2011-09-05 23:30:00,8.75,6.79,,48.7,127.9,
2011-09-05 23:45:00,8.68,6.78,,49.5,149.0,
